"participant_id","academic_yr","assignment","response_min","percent_accuracy","jazz_familiarity","sleep_quality_binary","music_study_habit_binary","caffeine_binary","stress_pre_test"
2434,"4","Instrumental_Jazz",34.100245578551,81,4,1,1,0,2
2435,"4","Instrumental_Jazz",33.8430027534144,80.4,3,1,0,0,2
2436,"4","Jazz",64.1048589993515,69.3,4,0,1,1,3
2437,"4","No_Music",51.6219982913672,79.8,2,1,0,1,3
2438,"4","No_Music",51.3486781972389,82.4,1,1,0,1,3
2439,"4","No_Music",49.6978327601037,78.6,4,1,1,0,2
2440,"4","No_Music",56.4356776861922,72,3,1,1,1,2
2441,"4","Jazz",51.8071091124285,74.5,1,0,1,1,1
2442,"4","Instrumental_Jazz",50.7794849491803,82.8,3,1,1,0,2
2443,"4","No_Music",50.518415853559,79.6,2,1,0,1,2
2444,"4","No_Music",47.0800061626299,88.1,3,0,0,1,2
2445,"4","No_Music",45.5688763395625,80.4,5,1,1,0,2
2446,"4","Instrumental_Jazz",38.1326450133103,89.8,3,1,1,0,5
2447,"4","Jazz",52.6268078158874,76.6,4,1,0,0,2
2448,"4","Instrumental_Jazz",39.0862597937207,77.5,3,1,0,1,3
2449,"4","No_Music",47.6154944587112,73.3,5,1,1,1,5
2450,"4","Instrumental_Jazz",41.0898091432364,85.5,2,1,1,0,1
2451,"4","Jazz",53.4973462346012,75.3,4,0,1,1,3
2452,"4","No_Music",56.4736076060932,76.4,2,1,0,1,4
2453,"4","Instrumental_Jazz",51.8522154750821,89.2,5,0,1,0,2
2454,"4","No_Music",45.6606268411998,74,3,1,0,1,2
2455,"4","Instrumental_Jazz",36.3687571560678,88.7,3,1,1,1,1
2456,"4","Jazz",51.9729354901179,74.7,1,0,1,1,2
2457,"4","No_Music",44.4666828851984,82.4,1,1,0,1,3
2458,"4","Jazz",50.2553800669906,77,2,0,1,1,1
2459,"4","Instrumental_Jazz",48.594570073614,83.5,1,1,1,1,2
2460,"4","Jazz",52.5748023426103,70.7,3,0,0,0,4
2461,"4","Jazz",64.3374676489123,71.5,1,1,1,1,5
2462,"4","Jazz",53.1141762689245,69.1,3,1,1,1,3
2463,"4","Jazz",58.3395215353953,75.2,3,0,1,0,5
2464,"4","No_Music",44.9038110346516,78.3,3,1,0,0,5
2465,"4","Instrumental_Jazz",45.8948386020733,83.5,1,1,1,1,4
2466,"4","No_Music",53.9581587192314,78.1,2,0,0,1,1
2467,"4","No_Music",53.3846145534412,74.7,3,1,0,0,3
2468,"4","No_Music",43.2830092407079,91.4,4,1,1,1,3
2469,"4","Jazz",49.9207526382552,62.5,3,1,1,0,3
2470,"4","No_Music",49.963131497975,74.6,3,1,1,1,1
2471,"4","Instrumental_Jazz",46.162842116729,79.2,3,1,1,0,3
2472,"4","No_Music",47.2792357285122,80.1,2,1,0,1,2
2473,"4","Instrumental_Jazz",40.9934519308977,79.5,3,1,1,0,4
2474,"4","No_Music",57.4356439348456,77.9,4,1,1,1,2
2475,"4","Jazz",56.8640652791625,65.3,4,1,1,0,4
2476,"4","Instrumental_Jazz",52.5200218949441,87.1,3,1,0,1,3
2477,"4","Instrumental_Jazz",47.1797490526293,90.3,2,0,1,1,3
2478,"4","No_Music",55.4326081886638,85.9,1,0,0,0,1
2479,"4","No_Music",52.1365549017018,80,3,1,1,0,4
2480,"4","Jazz",52.453824014505,64.7,1,1,1,0,3
2481,"4","No_Music",46.5504988010415,76.4,3,1,1,1,3
2482,"4","No_Music",43.7905719486594,74.9,4,0,1,1,2
2483,"4","Jazz",54.5180497209602,72.4,5,0,0,0,1
2484,"4","No_Music",54.9224868139932,85.1,5,1,0,1,3
2485,"4","No_Music",48.7648951275085,79.8,3,1,0,0,2
2486,"4","No_Music",45.4686114458099,76.5,1,0,0,0,1
2487,"4","No_Music",54.1933718369968,80.2,3,1,1,1,3
2488,"4","No_Music",44.659315395587,77.9,2,1,1,0,3
2489,"4","Instrumental_Jazz",46.0000561117657,85.3,4,1,1,1,1
2490,"4","Instrumental_Jazz",46.6448024668251,90.3,2,1,0,0,2
2491,"4","No_Music",54.5336288911685,87.9,4,1,1,1,5
2492,"4","Instrumental_Jazz",38.2355936323256,84.8,3,0,1,0,2
2493,"4","Jazz",55.8841363948162,68.3,4,1,0,0,3
2494,"4","Jazz",48.1198996136632,74.2,2,1,0,1,3
2495,"4","Instrumental_Jazz",45.3022102325965,84.9,3,1,0,1,4
2496,"4","Instrumental_Jazz",47.0689138341514,79.9,3,1,1,0,4
2497,"4","No_Music",49.9616603703377,72.6,3,1,1,0,5
2498,"4","Instrumental_Jazz",46.2978927855545,80.4,2,0,1,0,2
2499,"4","No_Music",45.0947898647375,84.6,2,0,0,0,4
2500,"4","Jazz",54.7791981159465,72.4,2,1,1,0,1
2501,"4","Jazz",54.5843007799156,70.3,3,0,1,0,2
2502,"4","Jazz",50.5566152509034,76,2,0,1,1,1
2503,"4","No_Music",52.8960863676187,78.7,3,1,0,1,2
2504,"4","Jazz",60.4399722456004,76.7,3,1,0,0,3
2505,"4","No_Music",51.668673011792,77.1,3,0,1,0,3
2506,"4","Instrumental_Jazz",51.0656129648264,85.1,3,1,1,0,4
2507,"4","Instrumental_Jazz",49.2575285666097,94.4,1,1,1,0,2
2508,"4","Jazz",57.1304200205437,63.1,5,1,0,0,3
2509,"4","Jazz",55.3253464984383,72.7,3,0,0,1,2
2510,"4","No_Music",48.6997838808456,78.7,4,0,0,0,3
2511,"4","Instrumental_Jazz",48.7225840190528,86.9,2,0,1,0,2
2512,"4","Jazz",56.6762308910122,74.8,3,0,1,1,1
2513,"4","Jazz",48.8543465441906,74.8,2,1,0,0,2
2514,"4","No_Music",51.1270287218638,79.4,2,0,1,0,3
2515,"4","Jazz",58.971184636089,77.3,4,1,1,1,1
2516,"4","No_Music",46.7673662058372,76.4,1,1,1,1,3
2517,"4","Instrumental_Jazz",46.9213950553189,87.3,4,1,1,1,2
2518,"4","Jazz",52.3347689550443,68.7,1,1,0,1,2
2519,"4","No_Music",56.5985192171903,71.6,3,1,1,0,2
2520,"4","Instrumental_Jazz",42.8326483596965,86.1,1,0,1,0,3
2521,"4","Jazz",53.6386134628471,74.4,3,1,1,0,3
2522,"4","Jazz",51.6917595360397,71.1,3,1,0,1,3
2523,"4","Instrumental_Jazz",43.8209028221063,79.9,3,0,1,0,1
2524,"4","No_Music",60.8733827241895,77.1,5,0,1,0,5
2525,"4","No_Music",51.6748031822707,79.6,4,1,1,1,4
2526,"4","Jazz",58.3571381321086,75.6,1,1,0,0,3
2527,"4","No_Music",52.6930724714666,72.8,2,0,0,1,2
2528,"4","No_Music",54.6327128133295,87,3,0,1,0,4
2529,"4","Instrumental_Jazz",57.2395303001816,79.5,5,0,0,0,1
2530,"4","Instrumental_Jazz",47.307679960255,82.9,4,1,1,0,5
2531,"4","Instrumental_Jazz",51.6172693405824,85.2,4,0,1,0,1
2532,"4","No_Music",56.6400200315008,81.6,4,1,1,0,3
2533,"4","Jazz",59.7413710099642,71.6,5,0,0,1,2
2534,"4","Instrumental_Jazz",60.9427667972186,73.5,5,1,0,1,1
2535,"4","Instrumental_Jazz",48.4362747321529,88.8,3,0,0,1,1
2536,"4","Jazz",53.2987665846253,70.2,4,0,1,0,1
2537,"4","Jazz",54.2791243969204,69.5,4,0,1,0,2
2538,"4","Instrumental_Jazz",52.3500208926558,87.3,2,0,1,0,1
2539,"4","No_Music",54.9253059251841,87.9,3,0,0,1,3
2540,"4","Jazz",54.5536775136597,74.9,4,1,0,1,1
2541,"4","Instrumental_Jazz",49.3371938149975,84.7,3,1,1,1,3
2542,"4","Instrumental_Jazz",51.8820642661765,85.1,3,1,1,0,2
2543,"4","No_Music",42.2173396660676,79,4,1,1,1,4
2544,"4","No_Music",56.5516028370409,72.9,4,1,1,1,3
2545,"4","Jazz",48.3657181001142,71.6,3,1,0,0,3
2546,"4","Instrumental_Jazz",48.1170903886295,83.1,3,1,0,0,3
2547,"4","No_Music",58.7109486231202,77.5,3,1,1,0,3
2548,"4","Instrumental_Jazz",48.1650544803786,88.5,4,1,1,0,1
2549,"4","Jazz",49.6184999691871,71.5,2,1,0,1,1
2550,"4","Jazz",50.9412872932929,68.7,2,1,1,0,1
2551,"4","Instrumental_Jazz",46.7363071908331,89.4,4,1,1,0,3
2552,"4","Instrumental_Jazz",41.9370401780187,88.4,4,1,0,1,3
2553,"4","No_Music",49.876491316014,80.9,3,1,1,1,2
2554,"4","Instrumental_Jazz",46.5911356088852,91.6,3,0,1,0,3
2555,"4","No_Music",48.9069487805497,76.5,4,1,1,1,3
2556,"4","No_Music",51.9390302828752,71.5,2,1,1,1,2
2557,"4","No_Music",49.6479423878572,81.8,3,1,1,0,3
2558,"4","Instrumental_Jazz",44.648104865241,93.3,3,1,0,1,2
2559,"4","Jazz",50.619949528462,73.4,4,1,0,0,3
2560,"4","Instrumental_Jazz",44.2222020562466,84.5,4,1,1,1,2
2561,"4","No_Music",47.2093241510865,83.7,5,1,1,1,2
2562,"4","Instrumental_Jazz",44.408625072977,79.4,1,1,0,0,1
2563,"4","No_Music",46.5870231519989,82.9,3,1,0,0,3
2564,"4","Instrumental_Jazz",42.5378946990498,88.3,4,1,1,1,1
2565,"4","No_Music",51.3246469174098,76.6,5,1,0,0,3
2566,"4","Jazz",53.33557236682,72.6,3,0,1,1,4
2567,"4","Instrumental_Jazz",53.7057311117396,84.3,4,0,0,0,2
2568,"4","Instrumental_Jazz",42.0511190448317,92.4,3,0,1,0,4
2569,"4","Instrumental_Jazz",50.4072734046266,89.5,2,0,1,0,1
2570,"4","Jazz",49.7801486664668,72.8,2,1,1,0,2
2571,"4","Instrumental_Jazz",48.7386390597214,99.1,3,1,0,1,2
2572,"4","No_Music",40.7546331849353,82.9,5,1,1,0,3
2573,"4","No_Music",45.9205344529366,77.8,4,1,1,1,1
2574,"4","Jazz",59.3456623943697,71.2,1,0,1,1,1
2575,"4","Jazz",57.4367812659484,73.5,3,1,0,0,5
2576,"4","No_Music",50.3620772296483,78.8,3,0,1,0,4
2577,"4","Jazz",52.5478545647113,65.9,2,0,1,0,2
2578,"4","Jazz",50.3738654035176,75.3,2,0,1,1,2
2579,"4","No_Music",49.5339436086284,81,1,0,0,1,5
2580,"4","Instrumental_Jazz",43.4915366558914,87.9,2,1,1,0,5
2581,"4","No_Music",46.9980037561811,78.7,3,1,0,1,3
2582,"4","No_Music",58.8042167933049,71.9,2,1,1,0,3
2583,"4","No_Music",54.0834840330888,76.5,3,0,0,0,1
2584,"4","Instrumental_Jazz",60.1317623130232,82.5,3,1,1,1,3
2585,"4","No_Music",54.5461599991835,85.2,4,0,0,1,2
2586,"4","No_Music",49.0554223092572,82.4,4,1,1,1,1
2587,"4","Jazz",54.82416467768,81.6,3,1,0,0,2
2588,"4","No_Music",51.1833652608756,80.2,3,1,0,0,4
2589,"4","No_Music",56.350821253603,76.6,3,0,1,0,2
2590,"4","No_Music",48.3234893717563,81.2,4,0,0,1,3
2591,"4","No_Music",59.9041014632116,82.6,3,0,0,1,4
2592,"4","No_Music",46.4051274634151,77.8,3,1,0,0,2
2593,"4","Instrumental_Jazz",46.2240316641019,86,3,0,1,1,5
2594,"4","No_Music",49.3719299510016,75.4,3,1,1,0,3
2595,"4","Instrumental_Jazz",45.9043717964879,82.9,2,1,0,1,3
2596,"4","No_Music",58.8900295565322,71.9,2,1,0,1,5
2597,"4","Jazz",49.7465543774094,68.3,5,1,0,1,4
2598,"4","Jazz",55.8599367404589,67.9,3,1,0,0,1
2599,"4","Jazz",44.7424631903445,67.2,3,1,1,1,3
2600,"4","Instrumental_Jazz",41.5327846760981,89.2,3,1,1,1,3
2601,"4","Jazz",57.1102808155274,65.7,2,0,1,1,5
2602,"4","Jazz",47.8888270361242,78.6,4,0,0,1,3
2603,"4","Instrumental_Jazz",47.1369501345231,85.9,3,0,1,1,3
2604,"4","Jazz",48.568151011869,65.1,1,1,0,1,3
2605,"4","Jazz",51.1370764035917,67.8,4,1,1,1,4
2606,"4","Jazz",47.8578278961724,78,2,0,1,1,5
2607,"4","No_Music",49.722718739038,80.9,2,1,0,1,3
2608,"4","Jazz",53.5038538085355,73.1,3,1,1,0,1
2609,"4","No_Music",48.1067411067364,71.3,5,1,0,0,5
2610,"4","Jazz",43.1391860835174,70.8,3,1,1,1,3
2611,"4","Instrumental_Jazz",44.8564853910932,100,3,0,0,0,2
2612,"4","No_Music",39.673579265773,78.2,4,1,1,0,2
2613,"4","Jazz",49.1089000274076,65.5,3,1,1,0,3
2614,"4","No_Music",52.0500336561445,80.1,3,1,0,1,5
2615,"4","Instrumental_Jazz",44.091577933394,87.3,3,0,1,0,3
2616,"4","No_Music",44.1001852953946,75,3,1,1,1,3
2617,"4","No_Music",53.7946004254965,80.2,2,1,0,0,2
2618,"4","No_Music",42.7296575731558,77.3,2,1,0,0,3
2619,"4","Jazz",47.9991180727916,80.3,3,1,1,0,2
2620,"4","Jazz",54.7090063204426,64.5,5,1,0,1,3
2621,"4","No_Music",40.6440591760857,80.7,1,1,1,1,2
2622,"4","No_Music",52.9511311859669,73.5,4,1,0,0,1
2623,"4","Instrumental_Jazz",48.4395421969141,79.7,4,1,1,0,5
2624,"4","Jazz",56.7175446420807,67.1,1,0,1,0,1
2625,"4","Jazz",58.0226273035482,67.6,1,0,1,1,3
2626,"4","Instrumental_Jazz",40.4940678851297,89.2,1,1,1,0,4
2627,"4","Jazz",52.2814531125663,61.3,3,1,1,0,5
2628,"4","Jazz",43.6772405555798,69.4,4,0,1,1,2
2629,"4","Jazz",58.6271479917658,71.8,2,1,1,0,1
2630,"4","Jazz",60.6441104057361,65.6,2,0,1,1,3
2631,"4","Instrumental_Jazz",53.720999059171,82.2,3,1,1,1,1
2632,"4","Jazz",52.8597636732638,69,5,0,0,1,3
2633,"4","Jazz",52.1321647942982,69.2,2,1,0,1,5
2634,"4","Instrumental_Jazz",45.6950046402183,81.8,4,0,1,1,5
2635,"4","Jazz",57.9925428636666,76.1,3,0,0,1,3
2636,"4","Instrumental_Jazz",43.907587836818,80,1,0,0,0,3
2637,"4","Instrumental_Jazz",42.7257343425234,86.3,4,0,1,1,3
2638,"4","No_Music",52.1484066410556,83.3,4,1,0,0,1
2639,"4","No_Music",45.7135429901885,82.9,3,1,0,1,4
2640,"4","No_Music",49.1565148946628,80.9,2,1,0,1,3
2641,"4","No_Music",53.4906412065944,83.6,3,1,1,0,1
2642,"4","No_Music",59.1277006570897,73,5,0,0,1,3
2643,"4","Jazz",48.2343014739725,67.9,4,0,1,1,1
2644,"4","Jazz",48.5089897314416,71.7,2,1,1,0,4
2645,"4","Instrumental_Jazz",43.9382475495914,83.4,3,1,0,0,2
2646,"4","Jazz",62.6507518552602,76.2,4,1,1,1,2
2647,"4","No_Music",53.0182368607245,79.7,1,0,1,1,2
2648,"4","No_Music",52.0668987541707,89.4,1,1,1,0,2
2649,"4","No_Music",45.8055194300894,82.9,5,1,1,1,2
2650,"4","Instrumental_Jazz",40.2731601278084,80.5,3,0,1,0,1
2651,"4","Jazz",55.7835068164138,75.4,3,1,0,0,3
2652,"4","Jazz",62.692117337887,70.3,3,1,1,1,3
2653,"4","Instrumental_Jazz",43.9924855213243,76.6,3,0,1,0,1
2654,"4","Instrumental_Jazz",44.0133728189049,85.3,3,1,1,1,3
2655,"4","Instrumental_Jazz",52.8794082218262,86,3,1,1,0,3
2656,"4","No_Music",59.2881068255751,79.4,3,1,0,1,2
2657,"4","Jazz",41.8059101350923,82.4,2,1,1,1,2
2658,"4","Jazz",53.0373503997508,70.2,2,1,1,1,1
2659,"4","No_Music",50.1989862172396,77.6,4,1,1,1,3
2660,"4","No_Music",53.0906690498937,74,3,1,1,1,3
2661,"4","Jazz",55.7600358057495,63.3,3,0,1,1,2
2662,"4","Jazz",51.1692202465224,68.5,4,0,1,1,2
2663,"4","Instrumental_Jazz",55.3686742128447,86.2,4,1,0,0,3
2664,"4","Jazz",45.637728133024,65,1,0,0,1,3
2665,"4","No_Music",49.4811957388201,82.6,4,0,1,1,3
2666,"4","Jazz",51.9652423255067,70.5,3,1,0,1,2
2667,"4","Instrumental_Jazz",36.5885380176778,84.7,3,0,1,0,2
2668,"4","No_Music",67.7273030620485,75.3,4,0,0,0,3
2669,"4","Instrumental_Jazz",52.717767979554,83.2,2,1,1,0,3
2670,"4","Instrumental_Jazz",52.1646214004841,85,4,1,1,0,3
2671,"4","Jazz",53.3521086278517,59.1,3,1,0,1,2
2672,"4","Instrumental_Jazz",49.7555550089616,90.5,3,1,1,1,2
2673,"4","Instrumental_Jazz",43.2746761174443,88.5,5,1,1,0,2
2674,"4","Jazz",46.5281471553544,62,4,0,0,0,5
2675,"4","Jazz",59.6191725392247,66.7,2,0,1,1,4
2676,"4","Instrumental_Jazz",50.4724254155882,82.1,3,0,1,1,3
2677,"4","Instrumental_Jazz",47.7047420799237,85.2,1,1,1,1,3
2678,"4","Jazz",53.5788041618152,65.3,3,0,1,1,3
2679,"4","Jazz",51.5548186560645,80.2,3,1,0,1,5
2680,"4","Instrumental_Jazz",50.8491745338924,87,3,1,1,1,5
2681,"4","No_Music",50.6817538498081,77.3,3,1,1,1,2
2682,"4","Jazz",51.6886403131559,81.2,1,1,1,1,3
2683,"4","Instrumental_Jazz",49.9062253010537,78.9,1,1,1,0,3
2684,"4","No_Music",47.7920031435532,79.6,2,0,1,1,2
2685,"4","No_Music",51.1586575308028,89.1,2,0,1,0,2
2686,"4","Instrumental_Jazz",50.4164568562046,75.5,3,1,1,0,5
2687,"4","No_Music",50.9747013665862,85,5,1,0,0,5
2688,"4","Instrumental_Jazz",39.1765157951009,98.3,1,1,0,1,1
2689,"4","No_Music",49.6466635269837,85,4,1,1,0,3
2690,"4","No_Music",49.9210813794349,80.9,1,1,0,1,2
2691,"4","Instrumental_Jazz",44.8217315884419,90.7,4,1,1,0,4
2692,"4","Jazz",54.5928858818582,62.6,3,1,0,0,1
2693,"4","No_Music",53.5484131428251,76.8,1,1,1,1,1
2694,"4","Instrumental_Jazz",52.4617588226612,87.4,3,1,1,1,1
2695,"4","Jazz",51.433669178536,62.9,5,1,1,0,4
2696,"4","Instrumental_Jazz",45.2290263117992,88.2,2,0,1,1,3
2697,"4","Jazz",48.0500193071283,68.6,3,0,1,1,2
2698,"4","Jazz",57.7665446789174,76.9,3,0,0,0,1
2699,"4","Jazz",54.4196974748825,71.5,2,1,0,0,2
2700,"4","Instrumental_Jazz",42.8037623457328,88.7,3,0,0,1,4
2701,"4","Instrumental_Jazz",51.1671802204148,90.8,1,1,1,0,5
2702,"4","Instrumental_Jazz",43.1888655137086,85.7,2,1,1,1,5
2703,"4","Jazz",55.4923535274611,69.9,4,1,0,1,4
2704,"4","Jazz",60.4428247893013,65.5,3,1,0,1,4
2705,"4","Jazz",52.4820666733462,67.9,2,0,0,0,2
2706,"4","Instrumental_Jazz",51.4736308436393,89,1,1,1,0,4
2707,"4","No_Music",47.3970232710552,80.5,5,1,0,0,2
2708,"4","Jazz",57.4983405100837,77.5,2,1,0,0,3
2709,"4","Jazz",54.1955640371531,67.1,3,0,1,1,1
2710,"4","No_Music",45.6873376725221,89.6,2,1,1,0,3
2711,"4","Instrumental_Jazz",45.9925786354191,87,4,0,1,1,2
2712,"4","No_Music",55.702816631407,80,1,1,0,1,2
2713,"4","Jazz",49.1418798327221,70.8,3,0,1,0,3
2714,"4","Instrumental_Jazz",45.8863789031389,85.7,1,1,1,1,3
2715,"4","Instrumental_Jazz",43.1528311606057,81.2,4,0,1,0,3
2716,"4","No_Music",51.8749822618199,69.6,3,1,1,0,3
2717,"4","Instrumental_Jazz",49.3891467850186,86.5,3,1,1,0,4
2718,"4","No_Music",50.3108706837786,77.4,2,1,1,0,1
2719,"4","Jazz",51.1928131918836,71.5,2,1,0,0,3
2720,"4","Jazz",43.5165684947207,72,3,1,1,0,3
2721,"4","Instrumental_Jazz",45.8077369893122,89.9,4,1,1,0,5
2722,"4","Jazz",58.7524552237248,66.3,3,1,1,1,3
2723,"4","No_Music",46.3621082955186,84.1,4,1,1,1,3
2724,"4","Instrumental_Jazz",56.710874613428,79.4,3,0,1,0,3
2725,"4","No_Music",53.1524125480192,83,5,1,1,0,2
2726,"4","Instrumental_Jazz",45.8109618712482,88,4,1,1,1,1
2727,"4","No_Music",57.6609365757459,81.5,2,1,0,1,3
2728,"4","Instrumental_Jazz",53.4669737506821,81.5,2,0,1,1,2
2729,"4","Instrumental_Jazz",45.5125155377767,79.2,2,0,1,0,1
2730,"4","Jazz",56.0793860087477,80.5,4,1,1,0,2
2731,"4","Instrumental_Jazz",52.7128945661357,88.6,3,0,1,1,3
2732,"4","Jazz",48.6693309579518,66.7,2,1,1,1,2
2733,"4","Jazz",54.5755122670929,74.7,3,0,1,1,1
2734,"4","Jazz",52.7023479898187,61.9,3,1,1,1,2
2735,"4","Instrumental_Jazz",42.4526188557802,86.9,3,0,0,0,2
2736,"4","Instrumental_Jazz",56.8846977955503,79,3,0,1,0,1
2737,"4","Jazz",53.5397440323773,66.2,3,1,1,1,1
2738,"4","No_Music",48.0353548750013,74.3,4,0,0,0,5
2739,"4","Instrumental_Jazz",50.5091993985266,81.6,1,1,1,0,2
2740,"4","Instrumental_Jazz",53.2188420198223,95.4,3,1,1,0,3
2741,"4","No_Music",54.1080520713502,80.7,2,1,0,0,3
2742,"4","Instrumental_Jazz",52.6840264103232,80.5,3,1,1,1,3
2743,"4","No_Music",35.1790184285501,75.4,3,1,0,0,3
2744,"4","Instrumental_Jazz",47.5219174708782,86.8,3,1,0,1,1
2745,"4","No_Music",48.8412937274607,76.6,2,1,1,1,4
2746,"4","Instrumental_Jazz",43.3259028987573,77.5,3,1,0,0,2
2747,"4","Instrumental_Jazz",51.8091193327813,92.7,3,1,1,0,3
2748,"4","Jazz",50.7933206686782,76.3,4,0,1,1,1
2749,"4","No_Music",46.173337278915,77.4,2,1,1,1,3
2750,"4","No_Music",50.3207808541694,80.6,3,1,0,0,1
2751,"4","Jazz",53.6396934721196,70.6,4,1,1,0,2
2752,"4","No_Music",58.2955871101282,86,3,1,1,0,2
2753,"4","Jazz",48.9652149114924,69.3,5,1,1,1,2
2754,"4","Jazz",59.2835146461516,63.5,2,0,0,1,1
2755,"4","No_Music",51.6995284293741,72.3,2,0,0,0,2
2756,"4","Instrumental_Jazz",43.068247469687,85.8,2,1,1,1,2
2757,"4","No_Music",53.2782642645826,74.5,3,1,0,0,3
2758,"4","Instrumental_Jazz",46.2148494480524,89.3,5,1,0,0,2
2759,"4","No_Music",53.3649343536746,76.2,1,1,1,1,3
2760,"4","Instrumental_Jazz",53.2170742150767,88.4,2,1,1,0,1
2761,"4","Instrumental_Jazz",52.3233974332926,88.9,1,1,0,0,1
2762,"4","Instrumental_Jazz",51.8203738989252,82.4,2,1,0,1,1
2763,"4","No_Music",44.6340125624635,73.4,3,0,0,0,3
2764,"4","Jazz",45.0963471281598,65.6,3,1,1,0,5
2765,"4","No_Music",52.4997343443639,85,4,1,1,1,3
2766,"4","No_Music",43.6480686458469,79.9,3,1,1,1,4
2767,"4","Instrumental_Jazz",45.619384550334,86.1,3,0,1,0,2
2768,"4","Jazz",56.7712885915116,70.4,2,1,1,1,1
2769,"4","Jazz",61.5357111805559,73.4,3,0,0,1,2
2770,"4","No_Music",52.3605329020531,84,3,1,0,1,2
2771,"4","Instrumental_Jazz",45.9505842673681,90.2,2,1,1,0,2
2772,"4","Instrumental_Jazz",52.2403271934505,87.8,1,0,1,1,1
2773,"4","No_Music",42.4854031832727,77.4,3,1,0,0,1
2774,"4","Jazz",50.2547085432975,76.3,2,1,1,1,3
2775,"4","No_Music",45.3944597007289,79.8,3,1,0,0,2
2776,"4","Instrumental_Jazz",47.5812696724774,83.8,3,1,0,0,2
2777,"4","Jazz",50.3376362251371,74.4,3,1,1,0,2
2778,"4","No_Music",44.8844839087999,80.7,3,1,1,1,3
2779,"4","No_Music",45.3174895219803,70.2,3,1,0,1,2
2780,"4","No_Music",47.7168964448374,84.4,4,0,1,0,2
2781,"4","Instrumental_Jazz",46.1422490703975,85.3,2,1,0,1,2
2782,"4","Jazz",57.0606411963106,69.7,3,1,0,1,2
2783,"4","No_Music",48.5137062969853,81.7,4,0,1,1,2
2784,"4","No_Music",53.9060177603182,87.2,4,1,1,1,2
2785,"4","Instrumental_Jazz",54.5460293146496,90.3,4,0,1,0,2
2786,"4","Jazz",52.2906022249586,73.8,4,0,0,1,3
2787,"4","Jazz",55.9770526885593,72.9,1,0,0,1,1
2788,"4","Jazz",53.5791521021935,71,3,0,0,1,2
2789,"4","Jazz",55.3548871936726,71.4,2,0,1,1,2
2790,"4","Instrumental_Jazz",51.7974333005142,90.5,3,1,1,1,2
2791,"4","Instrumental_Jazz",58.0104636154903,90.6,1,0,1,1,3
2792,"4","Instrumental_Jazz",44.7581710493597,89,3,1,0,0,5
2793,"4","Instrumental_Jazz",52.2758208681563,89.6,2,1,1,0,1
2794,"4","Jazz",47.0889010754738,74.4,3,1,1,1,3
2795,"4","Jazz",52.577787551517,74.8,3,0,0,0,2
2796,"4","Instrumental_Jazz",40.9602914511982,79.8,3,1,1,1,3
2797,"4","Instrumental_Jazz",53.4244641667145,96.9,4,1,1,0,2
2798,"4","No_Music",47.724519585227,77.5,3,1,1,0,4
2799,"4","Instrumental_Jazz",44.7821088416244,86.3,3,1,0,1,1
2800,"4","Instrumental_Jazz",45.1571138742073,88.2,3,0,1,0,2
2801,"4","Jazz",58.7560859332293,70.1,4,1,1,0,5
2802,"4","Jazz",42.9077323174106,74.5,3,1,1,0,4
2803,"4","No_Music",53.8764577833267,78.7,3,1,1,1,1
2804,"4","Instrumental_Jazz",42.5323336978083,87.9,2,0,0,1,1
2805,"4","No_Music",48.9109507395596,81.7,4,1,1,1,3
2806,"4","Instrumental_Jazz",46.0011095799483,89.8,4,0,1,1,3
2807,"4","Jazz",58.6486968819057,63.1,4,0,1,0,2
2808,"4","Instrumental_Jazz",45.646649562493,72.2,4,0,1,1,4
2809,"4","No_Music",54.6354467876926,89.8,5,1,0,1,2
2810,"4","No_Music",49.2430081643451,70.8,4,0,0,1,3
2811,"4","Instrumental_Jazz",46.754688559375,76.9,3,1,1,0,4
2812,"4","Jazz",50.1756809984364,77.3,2,1,1,0,2
2813,"4","Instrumental_Jazz",49.455092578859,85.5,3,1,1,0,3
2814,"4","No_Music",54.2096717141618,84.6,3,0,0,1,2
2815,"4","Instrumental_Jazz",47.4933638567922,85.5,3,1,1,1,3
2816,"4","Jazz",51.9524409660783,67.1,2,1,1,1,3
2817,"4","Instrumental_Jazz",42.2255711273149,87.5,2,1,1,0,1
2818,"4","No_Music",40.521196795111,77.8,1,1,0,0,2
2819,"4","No_Music",48.2606584680363,75.2,2,0,1,1,3
2820,"4","Jazz",47.1086147754795,66.1,1,1,1,0,2
2821,"4","Instrumental_Jazz",52.6822867183951,85.9,4,1,1,0,2
2822,"4","Instrumental_Jazz",40.5990694317331,81.7,4,0,1,0,1
2823,"4","Jazz",59.1538450209657,74.8,3,1,1,1,4
2824,"4","Jazz",58.0203699163105,70.5,3,1,1,1,2
2825,"4","No_Music",46.8580524662805,74.3,1,1,0,1,2
2826,"4","Instrumental_Jazz",39.4853656867245,82.6,4,1,1,0,1
2827,"4","Instrumental_Jazz",44.0605382877811,79.7,3,0,1,1,3
2828,"4","Instrumental_Jazz",52.3133935753169,88.9,5,0,0,1,3
2829,"4","Jazz",51.9365374146344,65.5,3,0,1,0,1
2830,"4","Instrumental_Jazz",41.6711228212534,88.9,3,1,1,0,3
2831,"4","No_Music",43.9341919039182,85.7,4,1,0,0,3
2832,"4","Instrumental_Jazz",53.3314661174685,89.9,5,0,0,1,2
2833,"4","Jazz",56.3784694662147,73.7,4,1,1,1,3
